Date,^GSPC,^IXIC,^NYA,^GSPC_returns,^NYA_returns,^IXIC_returns,^GSPC_exp,^NYA_exp,^IXIC_exp,mean_exp,state
1965-01-04,84.2300033569336,,,1.0,1.0,1.0,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-05,84.62999725341797,,,1.0047488291647022,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-06,84.88999938964844,,,1.0030722219622896,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-07,85.26000213623047,,,1.0043586140798955,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-08,85.37000274658203,,,1.0012901783672936,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-11,85.4000015258789,,,1.000351397192594,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-12,85.61000061035156,,,1.0024590056290459,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-13,85.83999633789062,,,1.0026865521072226,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-14,85.83999633789062,,,1.0,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-15,86.20999908447266,,,1.0043103770080044,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-18,86.48999786376953,,,1.0032478689510542,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-19,86.62999725341797,,,1.0016186772240294,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-20,86.5999984741211,,,0.999653713722175,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-21,86.5199966430664,,,0.9990761913110358,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-22,86.73999786376953,,,1.0025427788862582,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-25,86.86000061035156,,,1.0013834764761063,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-26,86.94000244140625,,,1.0009210434088478,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-27,87.2300033569336,,,1.0033356442073118,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-28,87.4800033569336,,,1.00286598636225,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-01-29,87.55999755859375,,,1.000914428424674,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-01,87.58000183105469,,,1.000228463602315,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-02,87.55000305175781,,,0.9996574699855025,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-03,87.62999725341797,,,1.000913697302933,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-04,87.56999969482422,,,0.9993153308173657,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-05,87.29000091552734,,,0.9968025718822353,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-08,86.94999694824219,,,0.9961048921558131,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-09,87.23999786376953,,,1.0033352607901753,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-10,86.45999908447266,,,0.9910591609537303,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-11,85.54000091552734,,,0.9893592623330187,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-12,86.16999816894531,,,1.0073649432625107,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-15,86.06999969482422,,,0.9988395209905304,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-16,85.66999816894531,,,0.9953526022156712,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-17,85.7699966430664,,,1.0011672519698658,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-18,86.05000305175781,,,1.0032646195598756,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-19,86.20999908447266,,,1.0018593379086647,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-23,86.63999938964844,,,1.0049878240313452,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-24,87.16999816894531,,,1.0061172528050617,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-25,87.19999694824219,,,1.0003441411027534,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-02-26,87.43000030517578,,,1.0026376532681545,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-01,87.25,,,0.9979412066276165,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-02,87.4000015258789,,,1.00171921519632,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-03,87.26000213623047,,,0.9983981763477775,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-04,86.9800033569336,,,0.9967912127842979,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-05,86.80000305175781,,,0.9979305553204324,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-08,86.83000183105469,,,1.0003456080442645,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-09,86.69000244140625,,,0.9983876610998945,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-10,86.54000091552734,,,0.9982696790673147,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-11,86.9000015258789,,,1.0041599330545763,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-12,87.20999908447266,,,1.0035672906001207,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-15,87.23999786376953,,,1.0003439832543493,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-16,87.12999725341797,,,0.9987391034726602,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-17,87.0199966430664,,,0.9987375116054277,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-18,86.80999755859375,,,0.9975867720917754,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-19,86.83999633789062,,,1.0003455682541245,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-22,86.83000183105469,,,0.9998849089445254,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-23,86.93000030517578,,,1.0011516580906639,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-24,87.08999633789062,,,1.0018405157270582,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-25,86.83999633789062,,,0.9971294062405278,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-26,86.19999694824219,,,0.9926301310843194,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-29,86.02999877929688,,,0.9980278633994919,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-30,86.19999694824219,,,1.0019760336087116,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-03-31,86.16000366210938,,,0.9995360407476949,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-01,86.31999969482422,,,1.001856964089072,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-02,86.52999877929688,,,1.0024327975580989,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-05,86.52999877929688,,,1.0,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-06,86.5,,,0.9996533135361138,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-07,86.55000305175781,,,1.000578069962518,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-08,87.04000091552734,,,1.005661442478246,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-09,87.55999755859375,,,1.0059742260753313,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-12,87.94000244140625,,,1.0043399371106447,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-13,88.04000091552734,,,1.0011371215754483,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-14,88.23999786376953,,,1.0022716599973014,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-15,88.1500015258789,,,0.9989800958741004,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-19,88.51000213623047,,,1.00408395466954,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
1965-04-20,88.45999908447266,,,0.9994350576143829,,,1.0006694966174774,1.0006687085789203,1.001868576756301,1.0010689273175661,3
